order_id,customer_id,order_date,category,brand,quantity,unit_price,discount,shipping_fee,total_amount,payment_method,order_status,review_score,returned
3449516,625952,2021-05-12,Home,IKEA,5,505.14,10.0,7.79,2280.92,Card,Returned,1.0,N
1617428,942053,2023-11-21,Electronics,Samsung,3,40.89,,11.48,134.15,Card,Returned,4.0,Y
5048701,537893,2022-12-27,Clothing,Adidas,5,150.78,5.0,4.98,721.18,Apple Pay,Processing,5.0,Y
5160878,680722,2026-05-11,Office,HP,2,328.52,20.0,18.71,544.34,Apple Pay,Cancelled,4.0,Yes
1561360,275760,2021-08-04,Home,IKEA,5,819.17,20.0,23.52,3300.2,Google Pay,Shipped,,No
8040427,832830,2023-05-18,Electronics,Sony,1,933.76,15.0,23.29,816.99,Card,Shipped,3.0,N
2669940,514695,2021-02-04,Electronics,Sony,3,742.96,,24.16,2253.04,Apple Pay,Delivered,4.0,
5651630,832477,2022-04-18,Electronics,Samsung,4,764.6,15.0,10.65,2610.29,Card,Shipped,5.0,Y
3006785,507989,2025-10-14,Beauty,Nivea,2,123.76,0.0,8.82,256.34,Card,Delivered,2.0,N
1315137,947643,2021-05-31,Clothing,Zara,2,790.29,0.0,5.89,1586.47,Card,Shipped,2.0,No
9726939,310469,2021-05-05,Home,IKEA,4,38.21,15.0,8.77,138.68,Apple Pay,Delivered,3.0,N
4729002,619458,2024-07-22,Grocery,Nestle,5,663.62,0.0,4.99,3323.09,Bank Transfer,Processing,1.0,No
2498453,956601,2021-08-17,Pet,Purina,2,932.89,,8.06,1873.84,Apple Pay,Returned,3.0,N
2835490,391955,2021-09-20,Clothing,Zara,4,190.61,,9.07,771.51,Card,Shipped,3.0,Yes
3635302,477477,2025-06-03,Electronics,Samsung,2,95.46,15.0,1.83,164.11,Card,Processing,1.0,Y
8363604,258844,2021-04-07,Sports,Wilson,4,969.21,5.0,10.81,3693.81,PayPal,Cancelled,,Yes
9563341,372055,2026-03-01,Books,Penguin,1,822.82,10.0,8.71,749.25,Apple Pay,Returned,3.0,Y
2902075,694410,2023-01-11,Home,Philips,1,643.95,15.0,12.75,560.11,PayPal,Processing,,Y
6354554,393064,2023-10-08,Pet,Purina,4,451.03,20.0,3.79,1447.09,Bank Transfer,Delivered,4.0,Yes
6672048,985882,2023-11-21,Sports,Puma,4,262.89,10.0,13.42,959.82,Card,Cancelled,2.0,N
9502622,283665,2022-02-18,Electronics,Samsung,2,836.25,15.0,3.16,1424.79,Apple Pay,Processing,5.0,N
2219176,918477,2024-01-14,Home,IKEA,2,493.45,,2.31,989.21,Bank Transfer,Delivered,,No
6346802,855979,2026-05-11,Electronics,Apple,4,133.82,20.0,7.96,436.18,Google Pay,Processing,4.0,N
9717326,752256,2023-04-19,Clothing,Zara,2,6.11,10.0,17.33,28.33,PayPal,Processing,1.0,No
5702288,187727,2023-10-20,Toys,Lego,4,303.09,5.0,3.72,1155.46,Card,Delivered,5.0,N
3345079,866548,2023-12-24,Electronics,Samsung,1,602.28,0.0,6.02,608.3,Bank Transfer,Returned,3.0,Yes
5301892,478036,2023-09-22,Electronics,Apple,4,968.24,20.0,20.22,3118.59,Apple Pay,Delivered,2.0,N
4903087,452441,2022-10-31,Electronics,Samsung,3,474.46,20.0,17.1,1155.8,PayPal,Returned,1.0,No
6889845,249643,2024-01-22,Beauty,Nivea,2,248.02,10.0,11.42,457.86,Card,Delivered,4.0,No
2043095,371023,2025-07-30,Electronics,Sony,2,270.63,20.0,14.02,447.03,Apple Pay,Cancelled,2.0,Y
9019885,367397,2021-07-16,Toys,Lego,4,967.51,5.0,12.59,3689.13,PayPal,Returned,,Yes
9617930,364528,2023-06-07,Beauty,Nivea,5,143.5,20.0,23.54,597.54,Apple Pay,Shipped,4.0,Yes
4839918,466323,2026-02-24,Home,IKEA,4,313.36,0.0,23.2,1276.64,Card,Returned,3.0,Yes
3309814,502928,2025-12-21,Home,Philips,2,367.75,20.0,17.73,606.13,Bank Transfer,Cancelled,3.0,
6065491,392692,2022-06-14,Home,IKEA,5,337.76,15.0,0.11,1435.59,PayPal,Delivered,3.0,Y
1309517,692936,2021-07-30,Pet,Purina,2,908.73,,11.15,,PayPal,Delivered,3.0,
9893130,590483,2021-10-18,Sports,Wilson,3,425.67,15.0,6.09,1091.55,Apple Pay,Cancelled,2.0,No
1370925,114122,2023-03-11,Electronics,Samsung,3,231.37,,21.09,715.2,Bank Transfer,Cancelled,5.0,Yes
3428160,256271,2022-10-22,Sports,Wilson,3,172.3,,14.43,531.33,Card,Cancelled,,Y
9064412,236589,2022-07-25,Clothing,Zara,4,500.95,5.0,6.64,1910.25,Apple Pay,Delivered,4.0,
9694467,365000,2022-07-07,Home,IKEA,3,43.91,10.0,1.58,,Google Pay,Returned,3.0,N
5102168,336889,2022-02-10,Clothing,Adidas,1,877.17,15.0,16.67,762.26,Google Pay,Returned,5.0,Yes
9347271,306049,2021-12-22,Home,Philips,2,936.05,5.0,1.89,1780.38,Google Pay,Cancelled,1.0,N
7932048,173882,2025-04-07,Office,HP,5,771.39,0.0,12.1,3869.05,PayPal,Cancelled,5.0,
2261066,940644,2022-02-03,Home,Philips,4,796.72,10.0,7.44,2875.63,Apple Pay,Processing,,Y
4570456,663669,2024-09-16,Clothing,Adidas,3,923.68,20.0,24.51,2241.34,Apple Pay,Shipped,3.0,N
8337103,748467,2021-05-22,Clothing,Nike,1,320.59,10.0,3.63,292.16,Card,Shipped,2.0,No
9407946,308049,2022-07-29,Clothing,Adidas,5,385.9,,22.73,1952.23,Card,Shipped,5.0,N
5149213,669389,2022-10-26,Clothing,Zara,4,871.46,0.0,4.36,3490.2,Bank Transfer,Shipped,,
1761430,550066,2022-09-10,Electronics,Sony,1,54.28,0.0,24.25,78.53,Apple Pay,Processing,4.0,
4937955,850895,2024-07-24,Sports,Wilson,3,245.79,,12.82,750.19,Apple Pay,Processing,5.0,Y
5485065,351478,2023-11-06,Home,IKEA,3,809.69,15.0,2.91,2067.62,Card,Shipped,3.0,N
9264463,705670,2024-06-19,Home,IKEA,3,844.77,10.0,13.58,2294.46,Bank Transfer,Shipped,3.0,
6404983,245954,2023-05-10,Home,IKEA,2,910.95,10.0,12.31,1652.02,Card,Cancelled,3.0,No
8731832,680821,2025-11-13,Clothing,Adidas,3,743.85,,21.97,2253.52,Apple Pay,Cancelled,3.0,No
9388221,582873,2026-06-15,Beauty,L'Oreal,5,43.88,15.0,13.84,200.33,Card,Cancelled,1.0,No
2994397,510326,2024-03-08,Clothing,Nike,2,923.0,,21.36,1867.36,Card,Delivered,1.0,Yes
9255888,846090,2025-04-05,Electronics,Samsung,1,496.3,15.0,18.29,440.15,Bank Transfer,Cancelled,5.0,N
4419265,305350,2022-06-11,Books,Penguin,3,780.21,20.0,9.56,1882.06,Google Pay,Delivered,4.0,Yes
6848414,186580,2025-10-09,Clothing,Nike,1,293.16,0.0,21.35,314.51,Apple Pay,Returned,3.0,
7975032,755784,2021-12-06,Pet,Purina,2,153.34,20.0,24.08,269.42,Google Pay,Shipped,,Yes
8070399,180897,2024-08-18,Clothing,Adidas,4,963.39,0.0,13.14,3866.7,Apple Pay,Returned,4.0,Y
8183513,260516,2023-04-25,Electronics,Samsung,3,857.23,,4.45,2576.14,Bank Transfer,Shipped,2.0,
2118508,924379,2026-02-10,Toys,Lego,1,454.22,,0.02,454.24,Card,Returned,3.0,
8716087,799711,2021-09-23,Pet,Purina,5,40.47,10.0,13.95,196.06,Google Pay,Delivered,1.0,No
5429893,160319,2022-03-05,Clothing,Adidas,4,599.21,15.0,2.83,2040.14,Apple Pay,Returned,5.0,N
1308982,131730,2025-10-31,Clothing,Zara,1,982.49,10.0,20.13,904.37,Google Pay,Delivered,3.0,
4868961,882601,2026-05-09,Clothing,Adidas,5,561.32,10.0,7.11,2533.05,Google Pay,Cancelled,3.0,N
3620835,525079,2023-12-18,Electronics,Samsung,1,840.5,15.0,4.22,718.64,PayPal,Delivered,3.0,Yes
9158422,501215,2025-05-03,Pet,Purina,3,168.99,0.0,15.66,522.63,PayPal,Shipped,5.0,No
5034093,537522,2021-08-20,Clothing,Zara,3,739.45,5.0,2.95,2110.38,Apple Pay,Processing,4.0,N
7690368,815560,2021-12-06,Books,Penguin,5,29.09,10.0,7.02,137.93,Card,Delivered,5.0,
8530035,244131,2023-03-29,Toys,Lego,1,201.69,15.0,14.01,185.45,Bank Transfer,Shipped,3.0,N
8044027,719714,2022-10-12,Electronics,Sony,3,235.34,10.0,1.42,636.84,Google Pay,Delivered,3.0,Yes
8327277,725899,2025-07-19,Toys,Lego,5,726.01,20.0,20.64,2924.68,Apple Pay,Cancelled,1.0,
2934101,235450,2022-09-15,Electronics,Apple,2,427.04,15.0,8.39,734.36,Apple Pay,Shipped,1.0,Yes
7216292,805364,2023-12-14,Electronics,Samsung,2,734.22,5.0,11.26,1406.28,Google Pay,Cancelled,2.0,
6070868,664660,2023-09-17,Electronics,Samsung,5,17.66,0.0,5.56,93.86,Card,Processing,5.0,
9212295,672889,2023-12-14,Electronics,Samsung,3,285.06,15.0,3.98,730.88,Apple Pay,Returned,2.0,Yes
2126941,177770,2021-11-26,Electronics,Samsung,4,467.2,5.0,7.85,1783.21,PayPal,Delivered,,No
3871366,352935,2023-10-07,Clothing,Zara,1,336.63,15.0,12.16,298.3,Bank Transfer,Shipped,,No
1488349,991205,2023-10-08,Toys,Lego,5,99.29,0.0,24.01,520.46,Apple Pay,Processing,5.0,No
2849624,500208,2023-06-02,Grocery,Nestle,4,645.03,10.0,19.74,2341.85,Google Pay,Shipped,5.0,Y
1149406,246199,2022-01-29,Grocery,Nestle,1,136.21,15.0,8.22,124.0,Apple Pay,Shipped,3.0,No
4009053,399547,2021-12-25,Clothing,Zara,2,604.98,0.0,14.6,1224.56,Apple Pay,Processing,,N
3244599,312244,2024-09-24,Electronics,Sony,2,722.5,10.0,15.86,1316.36,PayPal,Shipped,,N
1801669,793904,2022-11-05,Books,Penguin,1,696.8,20.0,23.39,580.83,Card,Delivered,3.0,No
2552712,853829,2022-10-23,Sports,Puma,2,636.61,5.0,21.78,1231.34,PayPal,Shipped,2.0,N
3777228,516469,2023-02-16,Clothing,Zara,1,909.75,15.0,7.95,781.24,Bank Transfer,Shipped,3.0,Yes
5862161,474196,2021-07-03,Electronics,Samsung,3,288.99,0.0,5.58,872.55,Card,Cancelled,3.0,Y
6423372,885444,2021-09-11,Electronics,Apple,2,884.35,10.0,18.59,1610.42,Apple Pay,Shipped,3.0,No
3480563,979332,2024-02-17,Toys,Lego,5,864.8,5.0,2.04,4109.84,PayPal,Shipped,4.0,
4491261,286964,2024-02-18,Office,HP,5,148.33,5.0,3.83,708.4,Google Pay,Delivered,2.0,No
5703078,336033,2025-01-25,Books,Penguin,3,895.27,15.0,23.41,2306.35,Google Pay,Processing,3.0,Y
2018301,412309,2023-02-28,Home,Philips,4,735.27,0.0,20.21,2961.29,Google Pay,Returned,5.0,N
9498405,843787,2021-07-01,Clothing,Nike,5,959.95,5.0,10.86,4570.62,PayPal,Processing,4.0,Yes
1901266,250787,2023-11-19,Toys,Lego,2,13.85,20.0,16.18,38.34,Apple Pay,Cancelled,1.0,
1911574,464611,2022-07-17,Home,Philips,1,849.99,15.0,13.31,735.8,Card,Cancelled,,No
4320366,616027,2023-05-22,Home,IKEA,5,253.27,,16.98,1283.33,Google Pay,Processing,2.0,Y
5127021,661369,2023-05-18,Grocery,Nestle,3,932.88,10.0,4.46,2523.24,Card,Cancelled,1.0,N
7160933,405941,2022-03-03,Clothing,Nike,3,771.84,0.0,2.77,2318.29,Google Pay,Cancelled,1.0,
6988643,192886,2022-04-14,Toys,Lego,5,678.34,10.0,1.95,3054.48,Bank Transfer,Delivered,4.0,Y
5883296,639266,2021-03-13,Home,Philips,4,782.03,15.0,3.09,2661.99,Bank Transfer,Processing,3.0,Y
9391158,967542,2022-12-27,Home,Philips,2,857.57,20.0,21.48,1393.59,PayPal,Returned,,Y
9133302,413456,2021-04-22,Home,IKEA,4,784.33,20.0,9.64,2519.5,Card,Processing,3.0,Y
5109933,318979,2024-05-16,Electronics,Samsung,4,440.92,,6.15,1769.83,Apple Pay,Returned,3.0,Y
4983990,839644,2024-01-25,Pet,Purina,4,802.59,5.0,13.21,3063.05,PayPal,Delivered,4.0,No
5461594,585965,2024-12-06,Toys,Lego,3,37.4,,16.88,129.08,Google Pay,Cancelled,5.0,Y
5352039,122965,2024-12-09,Beauty,L'Oreal,3,928.06,0.0,6.97,2791.15,PayPal,Delivered,4.0,N
6105340,404397,2025-06-22,Toys,Lego,4,485.7,5.0,19.85,1865.51,Apple Pay,Shipped,3.0,No
5347937,939427,2022-04-30,Clothing,Nike,2,249.81,15.0,5.26,429.94,Bank Transfer,Shipped,4.0,N
4246079,949559,2023-06-08,Pet,Purina,3,851.68,20.0,1.43,2045.46,Card,Delivered,4.0,
3431231,752288,2024-12-13,Beauty,L'Oreal,3,123.55,,4.83,375.48,PayPal,Delivered,2.0,Yes
3264562,721380,2025-12-01,Electronics,Apple,4,273.88,15.0,24.79,955.98,Google Pay,Delivered,5.0,
1464245,208044,2025-04-24,Toys,Lego,2,929.1,0.0,20.33,1878.53,Bank Transfer,Cancelled,2.0,Yes
3685516,745068,2025-03-13,Grocery,Nestle,5,36.05,20.0,21.94,166.14,PayPal,Processing,4.0,N
6163659,490733,2025-04-30,Clothing,Nike,4,324.79,15.0,9.91,1114.2,Google Pay,Cancelled,5.0,Yes
9917477,891411,2025-01-31,Electronics,Apple,3,325.96,,23.77,1001.65,Google Pay,Processing,3.0,Yes
9278946,565140,2022-12-21,Sports,Puma,1,497.49,15.0,18.49,441.36,Google Pay,Processing,1.0,Yes
8892840,367278,2021-07-05,Clothing,Zara,1,767.96,15.0,7.4,660.17,Bank Transfer,Returned,4.0,N
1276279,748397,2023-01-29,Beauty,Nivea,2,542.82,15.0,5.15,927.94,Google Pay,Cancelled,4.0,Yes
7394716,161077,2021-09-27,Clothing,Nike,5,470.2,,16.02,2367.02,Card,Returned,3.0,Yes
3442725,154593,2023-04-05,Sports,Puma,1,752.88,15.0,23.47,663.42,Google Pay,Processing,2.0,
7648619,968803,2021-08-01,Clothing,Adidas,3,404.46,15.0,8.85,1040.22,Card,Delivered,5.0,
3470223,919203,2023-07-24,Electronics,Sony,3,683.09,0.0,19.76,2069.03,PayPal,Returned,1.0,Y
4462384,430935,2023-02-13,Sports,Wilson,4,956.97,20.0,18.57,3080.87,Bank Transfer,Delivered,2.0,Y
1075253,267669,2021-12-03,Books,Penguin,1,570.95,5.0,15.46,557.86,Google Pay,Shipped,3.0,
2576571,951728,2026-05-16,Electronics,Apple,1,335.41,0.0,5.86,341.27,Apple Pay,Cancelled,4.0,
7540692,238798,2022-04-19,Home,Philips,2,432.82,10.0,15.19,794.27,Card,Processing,2.0,
8380928,759754,2022-06-09,Toys,Lego,1,980.39,20.0,14.4,798.71,Card,Delivered,4.0,Y
1952936,961803,2025-03-25,Electronics,Samsung,5,522.04,10.0,7.65,2356.83,Card,Cancelled,,N
1459295,208309,2023-09-17,Home,IKEA,3,894.16,,14.62,2697.1,Bank Transfer,Cancelled,2.0,
7427888,217983,2023-08-26,Clothing,Nike,2,964.42,,4.65,1933.49,Google Pay,Returned,2.0,Y
9365339,995470,2025-11-20,Electronics,Sony,5,228.11,15.0,6.71,976.18,Card,Returned,3.0,N
6841188,556437,2023-01-21,Home,Philips,5,204.53,5.0,23.41,994.93,Apple Pay,Processing,3.0,Yes
8702246,764197,2024-04-08,Electronics,Sony,4,910.47,15.0,22.54,3118.14,Google Pay,Shipped,4.0,Y
8847967,714989,2024-10-10,Clothing,Adidas,5,207.59,5.0,23.75,1009.8,Bank Transfer,Processing,,Yes
6623228,357844,2024-02-16,Sports,Wilson,5,375.93,5.0,15.46,1801.13,Google Pay,Delivered,3.0,
8997473,880841,2026-03-24,Toys,Lego,5,341.11,10.0,22.78,1557.78,Card,Shipped,,
5363608,317969,2021-05-20,Electronics,Sony,2,599.02,15.0,0.1,1018.43,Bank Transfer,Processing,4.0,Yes
6485056,628728,2022-02-28,Sports,Wilson,2,374.67,15.0,10.54,647.48,PayPal,Processing,4.0,N
5424094,632384,2025-07-13,Electronics,Apple,4,869.45,15.0,18.8,2974.93,PayPal,Cancelled,2.0,Y
9074256,516098,2023-07-23,Electronics,Samsung,2,526.85,15.0,11.75,907.39,Apple Pay,Returned,3.0,No
1949450,227471,2024-05-13,Sports,Puma,4,204.6,15.0,11.86,707.5,PayPal,Processing,3.0,No
3452043,842247,2026-04-07,Electronics,Samsung,1,379.2,5.0,19.14,379.38,PayPal,Cancelled,1.0,Y
2549406,322481,2025-09-10,Electronics,Sony,2,423.8,10.0,4.66,767.5,Google Pay,Shipped,3.0,
6103143,959079,2023-10-12,Sports,Puma,2,716.08,10.0,19.19,1308.13,PayPal,Delivered,5.0,Y
1106901,502464,2025-02-07,Sports,Puma,5,635.19,5.0,2.94,3020.09,PayPal,Returned,5.0,No
1263523,792954,2022-07-09,Clothing,Nike,3,696.71,15.0,13.59,1790.2,Google Pay,Processing,2.0,Yes
9828283,642580,2022-05-01,Books,Penguin,5,68.17,0.0,9.87,350.72,Apple Pay,Cancelled,3.0,
6473954,240461,2023-07-05,Toys,Lego,4,573.63,5.0,6.38,2186.17,PayPal,Delivered,1.0,N
3182476,953428,2025-04-10,Electronics,Sony,5,356.48,10.0,10.2,1614.36,Google Pay,Shipped,3.0,Y
8610572,851042,2021-10-23,Clothing,Zara,4,742.71,10.0,2.03,2675.79,Google Pay,Cancelled,4.0,Yes
4729754,706442,2026-02-01,Clothing,Adidas,2,507.53,0.0,0.54,1015.6,Google Pay,Shipped,5.0,Yes
1707750,366971,2023-04-01,Beauty,L'Oreal,3,976.55,15.0,12.62,2502.82,Apple Pay,Cancelled,2.0,No
6132900,860288,2022-01-31,Toys,Lego,4,156.27,10.0,4.36,566.93,PayPal,Cancelled,2.0,No
9157866,103808,2023-10-04,Electronics,Samsung,5,541.11,20.0,4.13,2168.57,PayPal,Delivered,1.0,No
1198111,852574,2023-03-25,Electronics,Sony,2,665.41,0.0,21.3,1352.12,Bank Transfer,Shipped,,No
1700642,226763,2026-03-26,Pet,Purina,2,184.82,0.0,1.3,370.94,Card,Delivered,5.0,N
4036267,947897,2021-02-10,Beauty,L'Oreal,2,583.5,0.0,21.58,1188.58,PayPal,Processing,5.0,No
2274120,311334,2024-09-15,Grocery,Nestle,2,117.97,,11.55,247.49,Card,Processing,4.0,No
2803553,900425,2023-02-26,Clothing,Zara,5,629.74,,19.2,3167.9,Google Pay,Shipped,4.0,
6501281,690047,2021-01-13,Home,IKEA,4,980.54,20.0,12.47,3150.2,Apple Pay,Cancelled,3.0,N
7814300,496414,2023-08-08,Toys,Lego,4,999.46,15.0,22.03,3420.19,Google Pay,Delivered,1.0,Yes
2962536,795259,2023-06-07,Sports,Wilson,3,854.83,15.0,4.71,2184.53,PayPal,Processing,4.0,N
4612603,605445,2026-03-06,Electronics,Sony,4,290.61,0.0,15.7,1178.14,PayPal,Cancelled,5.0,N
3583979,671470,2023-11-07,Home,Philips,1,310.46,10.0,20.85,300.26,Card,Returned,3.0,No
3172580,743387,2021-01-16,Sports,Wilson,2,697.4,15.0,19.0,1204.58,Card,Shipped,3.0,N
6032695,341873,2023-07-31,Clothing,Nike,1,324.48,20.0,14.32,273.9,PayPal,Shipped,5.0,No
5471005,380662,2022-02-14,Office,HP,4,636.07,,21.45,2565.73,Apple Pay,Shipped,,No
4366822,139539,2021-01-04,Electronics,Samsung,5,635.45,20.0,21.19,2562.99,Google Pay,Delivered,3.0,Yes
2972482,769446,2021-08-05,Home,Philips,4,199.34,5.0,6.08,763.57,Card,Cancelled,5.0,Y
4478403,275924,2024-08-23,Electronics,Sony,1,859.82,,21.11,880.93,Card,Delivered,3.0,Yes
8448771,804194,2023-04-04,Electronics,Samsung,3,379.8,15.0,0.04,968.53,Apple Pay,Cancelled,4.0,Yes
1148501,803172,2024-07-12,Clothing,Nike,5,849.62,5.0,7.88,4043.58,Card,Processing,3.0,N
3251133,681297,2022-01-24,Home,Philips,1,421.99,0.0,0.85,,PayPal,Returned,,
9473577,627294,2024-12-13,Clothing,Zara,4,328.13,20.0,22.43,1072.45,Card,Delivered,,N
1931664,344441,2021-12-05,Home,IKEA,5,261.97,,0.67,1310.52,Bank Transfer,Returned,3.0,Y
3038485,996832,2026-04-22,Clothing,Adidas,4,592.16,15.0,1.34,2014.68,Google Pay,Shipped,3.0,No
5003497,530380,2025-07-13,Books,Penguin,1,971.09,,3.51,974.6,Apple Pay,Delivered,3.0,No
4262466,386984,2023-09-17,Electronics,Sony,2,283.21,10.0,1.51,511.29,PayPal,Cancelled,5.0,N
5835666,906245,2023-02-27,Home,IKEA,1,838.47,5.0,16.55,813.1,Bank Transfer,Shipped,,Yes
2616392,793771,2025-02-09,Clothing,Nike,4,305.92,10.0,11.93,1113.24,Bank Transfer,Returned,4.0,
5610786,541651,2024-08-25,Electronics,Samsung,4,901.48,10.0,8.4,3253.73,PayPal,Processing,1.0,N
9661922,517905,2022-06-20,Pet,Purina,3,345.71,10.0,10.68,944.1,Card,Returned,,Yes
7662494,385191,2021-06-14,Clothing,Nike,3,697.8,20.0,4.32,1679.04,Card,Delivered,1.0,Y
4516776,617971,2023-07-18,Sports,Wilson,5,759.16,0.0,17.49,3813.29,Card,Shipped,5.0,Y
7536456,202479,2022-02-23,Office,HP,1,866.24,10.0,5.0,784.62,Card,Shipped,4.0,No
8191759,801796,2021-10-30,Home,IKEA,5,775.03,,2.3,3877.45,Card,Delivered,3.0,No
2794420,971394,2021-04-25,Electronics,Samsung,3,566.77,20.0,21.72,1381.97,Card,Returned,1.0,N
5488258,974292,2023-08-20,Clothing,Adidas,2,59.74,5.0,3.36,116.87,PayPal,Delivered,,N
9719823,235895,2021-04-25,Pet,Purina,2,922.24,20.0,1.55,1477.13,Google Pay,Delivered,2.0,
6732388,295719,2022-04-07,Beauty,Nivea,2,762.49,15.0,22.19,1318.42,Card,Cancelled,3.0,Y
7789835,686691,2024-12-05,Electronics,Samsung,3,101.03,10.0,10.94,283.72,PayPal,Cancelled,5.0,Y
9851907,116642,2026-03-22,Home,IKEA,3,510.53,5.0,21.32,1476.33,Apple Pay,Returned,3.0,Yes
4044935,575980,2022-07-25,Clothing,Adidas,2,245.68,,8.3,499.66,Google Pay,Shipped,5.0,Yes
5172084,890404,2024-06-24,Clothing,Nike,5,977.54,20.0,24.82,3934.98,Google Pay,Cancelled,3.0,Y
9308883,147024,2021-10-26,Clothing,Zara,2,740.01,10.0,4.25,1336.27,Card,Delivered,4.0,N
7778994,612182,2023-06-01,Electronics,Sony,1,512.8,5.0,22.65,509.81,PayPal,Shipped,,
2414334,324749,2021-05-13,Electronics,Sony,3,524.78,15.0,10.63,1348.82,Card,Delivered,2.0,Yes
9483492,513076,2022-06-05,Books,Penguin,5,684.68,,13.05,3436.45,Apple Pay,Shipped,3.0,Y
4454962,962869,2023-10-28,Sports,Puma,4,718.37,0.0,21.32,2894.8,Card,Cancelled,,Yes
9495337,865589,2022-06-15,Clothing,Zara,1,511.57,0.0,16.62,528.19,Bank Transfer,Processing,1.0,Yes
8734947,664825,2025-08-24,Electronics,Samsung,2,298.93,20.0,24.82,503.11,Google Pay,Returned,2.0,No
3880110,962292,2026-01-10,Electronics,Samsung,3,288.58,5.0,14.74,837.19,Bank Transfer,Shipped,5.0,Y
7729493,452583,2025-11-27,Electronics,Apple,4,36.79,10.0,3.79,136.23,Bank Transfer,Processing,,
7997703,355309,2021-04-17,Electronics,Sony,3,181.04,5.0,23.53,539.49,Google Pay,Processing,5.0,Yes
7543607,198595,2023-10-11,Clothing,Nike,1,719.39,10.0,23.15,670.6,Apple Pay,Shipped,5.0,
9867619,180859,2023-08-28,Home,IKEA,3,531.55,,20.4,1615.05,PayPal,Shipped,,
5131275,811057,2022-08-18,Sports,Wilson,3,44.25,5.0,21.78,147.89,Card,Shipped,5.0,N
6023814,882337,2021-10-05,Electronics,Samsung,2,960.71,5.0,17.7,1843.05,PayPal,Processing,3.0,Y
4434915,144730,2026-01-18,Clothing,Adidas,5,445.35,15.0,12.91,1905.65,Card,Returned,,No
8325898,987518,2025-05-05,Home,Philips,3,795.5,0.0,17.39,2403.89,PayPal,Cancelled,4.0,No
1539306,543198,2025-09-12,Electronics,Samsung,3,103.54,10.0,18.68,298.24,Card,Cancelled,4.0,Yes
7238498,974264,2022-10-27,Electronics,Sony,3,709.33,20.0,20.14,1722.53,Apple Pay,Cancelled,3.0,No
6598024,563234,2022-02-03,Books,Penguin,3,274.13,15.0,0.24,699.27,PayPal,Processing,,N
5396476,297961,2021-01-10,Sports,Wilson,1,71.89,0.0,12.54,84.43,Apple Pay,Shipped,1.0,No
7593765,281635,2022-12-29,Electronics,Apple,2,748.13,20.0,1.96,1198.97,Google Pay,Delivered,2.0,Yes
8403280,724235,2026-05-26,Clothing,Nike,1,895.48,,14.8,910.28,Card,Processing,1.0,No
1179134,626385,2021-08-03,Electronics,Samsung,2,484.53,15.0,14.15,837.85,Card,Processing,5.0,
8730537,299230,2022-09-01,Home,IKEA,1,834.28,20.0,0.78,668.2,Bank Transfer,Delivered,1.0,No
4094985,988508,2026-06-17,Home,IKEA,3,689.03,15.0,16.85,1773.88,Google Pay,Shipped,1.0,N
1355059,634508,2023-10-21,Electronics,Sony,2,474.34,5.0,24.33,925.58,Google Pay,Processing,2.0,
2830779,503495,2025-06-13,Beauty,Nivea,1,16.39,0.0,19.19,35.58,Google Pay,Delivered,3.0,
8166349,647177,2024-09-12,Clothing,Nike,1,451.78,15.0,0.99,385.0,Bank Transfer,Cancelled,2.0,
4927825,478060,2026-04-04,Sports,Puma,1,84.07,20.0,15.29,82.55,Card,Delivered,2.0,Y
8610429,306647,2021-09-29,Toys,Lego,3,170.57,10.0,0.83,461.37,Google Pay,Processing,1.0,Y
5663223,344023,2023-03-21,Home,Philips,4,760.17,20.0,17.1,2449.64,Google Pay,Processing,2.0,N
2787289,477205,2021-11-14,Books,Penguin,2,277.12,10.0,19.7,518.52,PayPal,Delivered,5.0,Y
3335648,790628,2024-03-23,Clothing,Nike,4,20.65,0.0,13.48,96.08,Card,Processing,3.0,
8654387,714524,2023-08-07,Home,Philips,1,24.8,0.0,9.98,34.78,Card,Returned,2.0,N
9150496,893923,2021-02-21,Clothing,Adidas,1,869.5,0.0,14.28,883.78,Google Pay,Delivered,4.0,N
6299350,914603,2023-01-02,Electronics,Sony,1,624.68,,17.97,642.65,Card,Returned,5.0,N
9193337,167634,2023-01-01,Electronics,Samsung,3,428.41,15.0,5.28,1097.73,Google Pay,Processing,3.0,N
6331776,457603,2025-12-11,Beauty,Nivea,2,533.03,10.0,18.98,978.43,Card,Returned,2.0,Y
3253830,154314,2026-05-03,Beauty,Nivea,3,885.59,10.0,19.07,2410.16,Card,Shipped,1.0,No
3258235,580729,2022-12-08,Beauty,L'Oreal,1,250.53,20.0,5.79,206.21,Card,Processing,1.0,No
2192912,146346,2023-09-18,Beauty,L'Oreal,1,383.98,15.0,13.16,339.54,PayPal,Cancelled,3.0,
5792380,974571,2026-05-24,Home,IKEA,4,67.27,5.0,8.52,264.15,Card,Returned,2.0,Yes
1286289,740270,2022-06-18,Electronics,Samsung,4,806.23,5.0,5.24,3068.91,PayPal,Returned,2.0,N
7152293,285367,2021-09-08,Beauty,Nivea,2,893.58,5.0,8.06,1705.86,Bank Transfer,Delivered,5.0,No
6891377,254858,2024-02-19,Clothing,Zara,2,549.94,20.0,12.59,892.49,Bank Transfer,Processing,2.0,Y
3408940,995270,2021-07-18,Pet,Purina,5,451.77,5.0,21.01,2166.92,Card,Delivered,4.0,Y
